ticker_symbol,post_date,open_value,high_value,low_value,close_value,volume,reaction_num,compound,writer,body,positive,negative,pct_change,ratio_pos,ratio_neg
AAPL,2017-04-24,143.5,144.9,143.18,143.65,57291918360,6147,0.17301002285341308,1165,3063,2635,428,0.009699866451114092,0.8602677113940581,0.1397322886059419
AAPL,2017-05-01,145.1,148.98,144.27,148.96,220140807540,16306,0.09565837819650111,2075,5944,4919,1025,0.0369648451096416,0.827557200538358,0.17244279946164198
AAPL,2017-05-08,149.03,156.42,149.03,156.1,173852645700,11566,0.11543666386201148,1608,4754,4079,675,0.047932330827067604,0.8580143037442154,0.1419856962557846
AAPL,2017-05-15,156.01,156.65,149.71,153.06,107162939270,6732,0.11475746743411111,1070,3301,2828,473,-0.01947469570787952,0.856710087852166,0.143289912147834
AAPL,2017-05-22,154.0,154.9,152.67,153.61,58983558560,4328,0.10400777934936355,891,2828,2387,441,0.003593362080229978,0.844059405940594,0.15594059405940594
AAPL,2017-05-29,154.0,155.45,152.22,155.45,62491633260,5242,0.13597394864160794,857,2687,2365,322,0.01197838682377439,0.8801637513956085,0.11983624860439152
AAPL,2017-06-05,154.34,155.98,146.02,148.98,178896370080,10855,0.0955326183731286,1526,4942,4158,784,-0.04162110003216468,0.8413597733711048,0.15864022662889518
AAPL,2017-06-12,145.74,147.5,142.2,142.27,197371656910,8044,0.08855021531100508,1374,4180,3459,721,-0.04503960263122553,0.8275119617224881,0.17248803827751197
AAPL,2017-06-19,143.66,147.16,143.66,146.28,88347239200,5945,0.10925831739961757,933,3138,2688,450,0.028185843818092193,0.8565965583173997,0.14340344168260039
AAPL,2017-06-26,147.17,148.28,142.28,144.02,81077690580,7151,0.14524150706436426,967,3185,2778,407,-0.015449822258681967,0.8722135007849293,0.12778649921507065
AAPL,2017-07-03,144.88,145.3001,142.41,144.18,57978540960,6151,0.15913522727272747,892,3080,2659,421,0.0011109568115539314,0.8633116883116884,0.1366883116883117
AAPL,2017-07-10,144.11,149.33,143.37,149.04,68905382710,3971,0.1655237697008687,918,3109,2724,385,0.033707865168539186,0.8761659697651978,0.12383403023480219
AAPL,2017-07-17,148.82,151.74,148.57,150.27,72242457850,6243,0.22367131897315135,1232,3389,2982,407,0.008252818035426879,0.8799055768663323,0.12009442313366775
AAPL,2017-07-24,150.58,153.99,147.3,149.5,76145305990,5674,0.2111411959217434,1188,3629,3235,394,-0.005124109935449539,0.8914301460457427,0.10856985395425738
AAPL,2017-07-31,149.9,159.75,148.13,156.39,277741938850,22063,0.1533558363244809,2378,6965,6108,857,0.046086956521739,0.8769562096195263,0.12304379038047379
AAPL,2017-08-07,157.06,161.83,154.63,157.48,134972061870,5970,0.346916194690271,2168,4520,4041,479,0.006969755099430985,0.8940265486725664,0.10597345132743363
AAPL,2017-08-14,159.32,162.51,156.72,157.5,105329248020,8048,0.25146670971074603,1466,3872,3407,465,0.00012700025400058657,0.8799070247933884,0.12009297520661157
AAPL,2017-08-21,157.5,160.74,155.1101,159.86,80918377250,6220,0.24748251396648366,1275,3580,3228,352,0.0149841269841271,0.9016759776536313,0.09832402234636871
AAPL,2017-08-28,160.14,164.94,159.93,164.05,120140845640,7003,0.19672653146560956,1390,4783,4257,526,0.02621043412986368,0.8900271795943968,0.10997282040560317
AAPL,2017-09-04,164.8,164.94,158.53,158.63,65774161280,3256,0.16161964352023908,957,2693,2271,422,-0.033038707711063764,0.8432974378017082,0.15670256219829187
AAPL,2017-09-11,160.5,163.96,157.91,159.88,298170241160,12445,0.11424830237027633,1868,6244,5190,1054,0.007879972262497592,0.8311979500320308,0.16880204996796924
AAPL,2017-09-18,160.11,160.5,150.56,151.89,206610665370,7078,0.1300039969547017,1664,5254,4252,1002,-0.04997498123592703,0.8092881614008375,0.19071183859916255
AAPL,2017-09-25,149.99,154.7189,149.16,154.12,141847438780,7003,0.1635040652273781,1453,4354,3689,665,0.014681677529791326,0.8472668810289389,0.1527331189710611
AAPL,2017-10-02,154.26,155.49,152.46,155.3,65123530790,4593,0.19254363011737874,1218,3493,3043,450,0.0076563716584479025,0.8711709132550816,0.12882908674491841
AAPL,2017-10-09,155.81,158.0,155.1,156.99,46710690950,3929,0.19175518080667786,1032,2876,2501,375,0.01088216355441074,0.8696105702364395,0.1303894297635605
AAPL,2017-10-16,157.9,160.87,155.02,156.25,59844459110,4099,0.21376370397917532,1029,2689,2369,320,-0.004713676030320468,0.8809966530308665,0.1190033469691335
AAPL,2017-10-23,156.89,163.6,155.27,163.05,68432154330,3711,0.19675362318840636,992,2415,2110,305,0.04352,0.8737060041407867,0.12629399585921325
AAPL,2017-10-30,163.89,174.26,163.72,172.5,297805434970,15807,0.16483295281583002,2215,6570,5684,886,0.0579576816927323,0.8651445966514459,0.13485540334855403
AAPL,2017-11-06,172.365,176.24,171.72,174.67,114058493350,6617,0.18200705374280352,1506,4168,3652,516,0.012579710144927425,0.8761996161228407,0.1238003838771593
AAPL,2017-11-13,173.5,174.5,168.38,170.15,88401040350,5568,0.24519567769476974,1228,3748,3330,418,-0.02587736875250457,0.8884738527214514,0.11152614727854857
AAPL,2017-11-20,170.29,175.5,169.56,174.97,60360787910,4850,0.2193008970099689,1033,3010,2690,320,0.028327945930061604,0.893687707641196,0.10631229235880399
AAPL,2017-11-27,175.05,175.08,167.16,171.05,116924067080,4909,0.20917910537376397,1218,3331,2891,440,-0.02240384065839851,0.8679075352746923,0.13209246472530772
AAPL,2017-12-04,172.48,172.62,166.46,169.37,102799421250,4203,0.226066823161191,1276,3834,3385,449,-0.009821689564454839,0.8828899321857069,0.11711006781429317
AAPL,2017-12-11,169.2,174.17,168.79,173.97,105096490370,6437,0.25657611267605834,1359,3550,3202,348,0.027159473342386553,0.9019718309859155,0.09802816901408451
AAPL,2017-12-18,174.88,177.2,173.25,175.01,86938971010,7392,0.2419549524054557,1341,3887,3444,443,0.0059780421911823645,0.886030357602264,0.11396964239773605
AAPL,2017-12-25,174.68,175.424,169.22,169.23,102703770680,9375,0.21279111164350883,1456,4174,3409,765,-0.03302668418947485,0.8167225682798275,0.1832774317201725
AAPL,2018-01-01,170.52,175.37,169.22,175.0,91287629800,8562,0.26890908093278576,1440,3645,3236,409,0.03409560952549784,0.8877914951989027,0.1122085048010974
AAPL,2018-01-08,174.35,177.36,173.0,177.09,94219081540,9067,0.2545948933109576,1514,4171,3663,508,0.011942857142857255,0.8782066650683289,0.12179333493167106
AAPL,2018-01-15,176.18,180.1,175.07,178.46,139440065870,11503,0.24037446808510693,1617,4465,3857,608,0.0077361793438364135,0.8638297872340426,0.13617021276595745
AAPL,2018-01-22,177.3,179.44,170.06,171.51,237398428490,15215,0.27626232003970697,2358,6043,5160,883,-0.0389443012439763,0.8538805229190799,0.14611947708092007
AAPL,2018-01-29,170.16,170.16,160.1,160.5,420058171080,18893,0.18540154760259464,2542,7237,5922,1315,-0.06419450760888568,0.818294873566395,0.1817051264336051
AAPL,2018-02-05,159.1,163.88,150.24,156.41,359514037430,9481,0.22322745379508063,2009,5573,4756,817,-0.025482866043613717,0.8534003229858245,0.14659967701417548
AAPL,2018-02-12,158.5,174.82,157.51,172.43,211558580940,13327,0.2481414378536967,1685,4771,4127,644,0.10242311872642418,0.8650178159714944,0.13498218402850556
AAPL,2018-02-19,172.36,175.65,171.01,175.5,126028387600,6948,0.23055636811832353,1248,3651,3137,514,0.01780432639331897,0.8592166529717885,0.14078334702821144
AAPL,2018-02-26,176.35,180.615,172.45,176.21,181315343220,8177,0.20271094264996686,1495,4551,3859,692,0.004045584045584194,0.8479455064820919,0.15205449351790815
